anime_id,Name,Score,Genres,Episodes
2813,Chiisana Ahiru no Ooki na Ai no Monogatari: Ahiru no Kwak,7.35,"Adventure, Comedy, Drama, Fantasy",52
2814,Dondon Dommel to Ron,6.61,Comedy,52
2815,Geragera Boes Monogatari,6.98,Comedy,52
2816,Toushou Daimos,7.23,"Adventure, Drama, Romance, Sci-Fi",44
2817,Cinderella Monogatari,7.32,"Adventure, Fantasy, Romance",26
2818,Madou King Granzort,7.28,"Action, Comedy, Fantasy, Sci-Fi",41
2819,Dragon Quest: Yuusha Abel Densetsu,6.93,"Action, Adventure, Fantasy",43
2820,Time Travel Tondekeman!,7.42,"Action, Adventure, Comedy",39
2821,Bad End,5.21,Hentai,2
2822,Bamboo Bears,5.76,Comedy,52
2823,Barbapapa,6.22,"Comedy, Fantasy",45
2824,Barbapapa Sekai wo Mawaru,5.92,"Adventure, Comedy",50
2825,Arabian Nights: Sindbad no Bouken (TV),7.2,"Adventure, Fantasy, Romance",52
2826,Oz no Mahoutsukai (TV),6.65,"Adventure, Fantasy",52
2827,Calimero,6.22,Comedy,45
2828,Ie Naki Ko,7.84,"Adventure, Drama, Slice of Life",51
2829,Ie Naki Ko Remy,7.89,"Adventure, Drama, Slice of Life",23
2830,Chibikko Remi to Meiken Kapi,5.81,"Adventure, Drama, Slice of Life",1
2831,Ie Naki Ko (Movie),6.53,"Adventure, Slice of Life",1
2832,Ani*Kuri15,6.7,"Adventure, Comedy, Drama, Fantasy, Sci-Fi, Slice of Life, Supernatural",15
2833,Gulliver no Uchuu Ryokou,5.73,"Adventure, Sci-Fi",1
2834,Miracle☆Girls,7.33,Drama,51
2835,Patalliro!,7.21,"Adventure, Boys Love, Comedy",49
2836,Chiisana Viking Vickie,6.62,"Adventure, Comedy",78
2837,Ariel Deluxe,5.86,"Action, Comedy, Sci-Fi",2
2838,Toushin Toshi II,5.61,"Adventure, Fantasy, Romance, Hentai",3
2839,Ariel Visual,5.35,"Action, Comedy, Sci-Fi",2
2840,Youkoso Lodoss-tou e!,6.02,Comedy,1
2841,Kuro Ai: Hitoyozumakan Inkou Rannyuuroku,6.63,Hentai,2
2842,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,6.48,"Adventure, Fantasy",1
2847,Pokemon Movie 10: Dialga vs. Palkia vs. Darkrai,7.29,"Action, Adventure, Comedy, Drama, Fantasy",1
2848,Kappa no Coo to Natsuyasumi,7.5,"Adventure, Award Winning, Fantasy",1
2851,Ninkuu (Movie),6.05,"Action, Adventure, Comedy",1
2852,Accelerando: Datenshi-tachi no Sasayaki,6.82,Hentai,4
2858,Ikusa Otome Valkyrie,6.14,Hentai,2
2859,Ikusa Otome Valkyrie Shinshou,6.03,Hentai,2
2861,Seifuku Shojo The Animation,6.18,Hentai,2
2862,Tokineiro,5.09,Hentai,2
2863,21-ji no Onna: Newscaster Katsuragi Miki,5.73,Hentai,3
2864,2x1,5.18,Hentai,2
2866,Ane☆Haramix,6.78,Hentai,4
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,6.91,Hentai,2
2868,Kazama Mana,6.14,Hentai,1
2869,Nanase Ren,6.05,Hentai,1
2870,Yagami Yuu,6.33,Hentai,1
2871,Bakunyuu Oyako,6.22,Hentai,2
2872,Asgaldh: The Distortion Testament,5.56,Hentai,3
2873,Bible Black Only Version,6.76,Hentai,2
2874,Charm Point 1: Sister's Rondo,5.43,Hentai,1
2875,Chikan Monogatari,6.17,Hentai,2
2876,Hoshi no Orpheus,5.13,Fantasy,1
2881,Chinmoku no Kantai,6.26,"Action, Drama",3
2882,Anime Oyako Gekijou,6.11,"Adventure, Fantasy, Sci-Fi",26
2883,Iyashite Agerun Saiyuuki,6.44,"Comedy, Hentai",1
2884,Aachi wa Ssipak,6.55,"Action, Comedy",1
2885,Ganbare Goemon,6.31,Comedy,23
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,7.42,"Action, Adventure, Fantasy",1
2890,Gake no Ue no Ponyo,7.92,"Adventure, Award Winning, Fantasy",1
2891,Iblard Jikan,6.88,Fantasy,1
2892,Hakushon Daimaou,6.1,"Comedy, Fantasy",52
2894,Kinbaku no Yakata: Ryakudatsu,5.29,Hentai,2
2895,Kujiratori,6.07,"Adventure, Award Winning",1
2896,Houkago: Nureta Seifuku,6.35,Hentai,3
2897,Nandarou,5.09,Comedy,1
2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,7.14,Mystery,1
2901,Kochira Katsushikaku Kameari Kouenmae Hashutsujo The Movie,7.06,"Action, Comedy, Mystery",1
2903,Sakigake!! Otokojuku,7.4,"Action, Comedy",34
2904,Code Geass: Hangyaku no Lelouch R2,8.91,"Action, Award Winning, Drama, Sci-Fi",25
2905,Ikkitousen: Dragon Destiny Specials,6.61,Ecchi,6
2906,Rokushin Gattai GodMars: Juunana-sai no Densetsu,5.8,"Action, Sci-Fi",1
2907,Cyborg Kuro-chan,7.14,"Comedy, Sci-Fi",66
2910,Koi Koi 7 Specials,5.78,"Comedy, Ecchi",7
2911,Kyoushirou to Towa no Sora Specials,6.47,"Drama, Romance",6
2912,Ohayou! Spank,7.08,"Comedy, Slice of Life",63
2913,Daisougen no Chiisana Tenshi: Bush Baby,7.18,"Adventure, Drama",40
2915,Chikyuu ga Ugoita Hi,6.39,Drama,1
2916,Genki Bakuhatsu Ganbaruger,7.22,UNKNOWN,47
2917,Seijun Kango Gakuin,6.08,"Comedy, Hentai",3
2920,Ashita no Joe (Movie),7.08,"Action, Drama, Sports",1
2921,Ashita no Joe 2,8.71,"Drama, Sports",47
2922,Ashita no Joe 2 (Movie),7.24,"Drama, Sports",1
2923,Shugo Chara!,7.4,"Comedy, Fantasy",51
2924,ef: A Tale of Memories.,7.89,"Drama, Mystery, Romance",12
2926,Myself; Yourself,7.12,"Drama, Romance",13
2927,KimiKiss Pure Rouge,7.28,"Drama, Romance",24
2928,.hack//G.U. Returner,6.67,"Adventure, Drama, Fantasy",1
2929,Moonlight Mile 2nd Season: Touch Down,7.26,"Adventure, Drama, Sci-Fi",14
2930,Tensai? Dr. Hamax,UNKNOWN,Comedy,12
2931,Mokke,7.05,"Mystery, Slice of Life, Supernatural",24
2933,Mirai Keisatsu Urashiman,7.17,"Action, Comedy, Sci-Fi",50
2934,Shiawase Sou no Okojo-san,6.43,Comedy,51
2935,Ryokan Shirasagi,6.01,Hentai,2
2936,Private Emotion,5.33,Hentai,2
2937,Bishoujo Senshi Sailor Moon R: Make Up! Sailor Senshi,7.07,UNKNOWN,1
2938,Idol Densetsu Eriko,6.98,UNKNOWN,51
2941,Elysium,5.21,"Action, Sci-Fi",1
2942,Sketchbook: Full Color's,7.38,"Comedy, Slice of Life",13
2943,Inbaku Gakuen,6.17,Hentai,3
2944,Seisai,5.22,"Avant Garde, Fantasy, Horror, Hentai",2
2945,Hitozuma Ryoujoku Sankanbi,6.12,Hentai,2
2946,Angel Core: Tenshi-tachi no Sumika,5.55,"Action, Hentai",2
2947,Ojamajo Doremi Sharp Movie,7.15,"Comedy, Fantasy",1
2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,7.16,"Comedy, Fantasy",1
2950,Doubutsu no Mori,7.06,Slice of Life,1
2951,Gintama: Nanigoto mo Saisho ga Kanjin nanode Tashou Senobisuru Kurai ga Choudoyoi,8.08,"Action, Comedy, Sci-Fi",1
2952,Final Fantasy VII: Advent Children Complete,7.91,"Action, Fantasy",1
2953,Egao,6.45,Slice of Life,1
2954,Maria-sama ga Miteru 3rd Specials,7.26,"Comedy, Girls Love",5
2955,Hana no Joshi Announcer: Newscaster Etsuko,6.43,Hentai,2
2956,Shin-ban Megami Tantei Vinus File,5.69,Hentai,2
2957,Okusama wa Mahoutsukai,5.74,Hentai,2
2958,Hitozuma Cosplay Kissa,5.97,Hentai,2
2959,Utsukushiki Sei no Dendoushi Reirei,5.34,"Girls Love, Supernatural, Hentai",2
2960,Kininaru Roommate,6.5,Hentai,2
2961,Digimon Adventure Movie,7.59,"Action, Fantasy, Sci-Fi",1
2962,Digimon Adventure 02 Movies,7.1,"Adventure, Fantasy, Sci-Fi",2
2963,Minami-ke,7.65,"Comedy, Slice of Life",13
2964,Blue Drop: Tenshi-tachi no Gikyoku,6.68,"Drama, Girls Love, Sci-Fi",13
2965,Suteki Tantei Labyrinth,6.67,"Mystery, Sci-Fi",25
2966,Ookami to Koushinryou,8.22,"Adventure, Fantasy, Romance",13
2967,Saishuu Shiken Kujira,4.95,"Comedy, Mystery, Supernatural, Ecchi",12
2969,Appleseed Saga Ex Machina,7.32,"Action, Sci-Fi",1
2970,Night Wizard,6.66,"Adventure, Fantasy",13
2971,Kyou kara Maou! R,7.41,"Adventure, Comedy, Fantasy",5
2972,Kindan no Mokushiroku: Crystal Triangle,4.5,"Adventure, Mystery",1
2973,Fire Tripper,6.41,"Fantasy, Sci-Fi",1
2974,The Humanoid: Ai no Wakusei Lezeria,4.76,"Drama, Sci-Fi",1
2977,Youjuu Sensen Adventure Kid,5.22,"Fantasy, Horror, Hentai",3
2978,Shin Getter Robo,7.36,"Action, Adventure, Horror, Sci-Fi",13
2979,Akiko,5.28,Hentai,2
2980,Kuusou Kagaku Sekai Gulliver Boy,6.92,"Action, Adventure, Fantasy",50
2981,Chika Gentou Gekiga: Shoujo Tsubaki,4.75,"Drama, Horror",1
2982,Yuuwaku,6.43,Hentai,2
2983,Digital Devil Story: Megami Tensei,5.14,"Adventure, Drama, Fantasy, Horror, Mystery, Supernatural",1
2985,Majin Tantei Nougami Neuro,7.59,"Comedy, Mystery, Supernatural",25
2986,Bamboo Blade,7.31,"Comedy, Sports",26
2987,Ginga Hyouryuu Vifam,7.43,"Action, Adventure, Sci-Fi",46
2988,Mahou Shoujo Ai,6.51,"Action, Horror, Supernatural, Hentai",5
2989,Classmate no Okaasan,5.98,Hentai,2
2990,Mini Skirt Gakuen,4.2,Hentai,1
2991,Harumi-chan no Oita,5.17,Hentai,1
2993,Rosario to Vampire,6.75,"Comedy, Fantasy, Romance, Ecchi",13
2994,Death Note: Rewrite,7.7,"Supernatural, Suspense",2
2997,Hi no Tori: Houou-hen,6.93,"Drama, Fantasy",1
2998,Hi no Tori: Uchuu-hen,7,"Drama, Fantasy, Sci-Fi",1
2999,Hi no Tori: Yamato-hen,6.94,Drama,1
3000,Taiho Shichau zo: Full Throttle,7.19,"Action, Comedy",23
3001,Moyashimon,7.56,"Comedy, Gourmet, Supernatural",11
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,8.27,Suspense,26
3003,Yumedamaya Kidan,6.43,"Drama, Fantasy",1
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,6.19,Fantasy,2
3005,Shadow Skill,6.5,"Adventure, Drama, Fantasy",1
3006,Atashin'chi,7.33,"Comedy, Slice of Life",330
3007,Bronze: Kouji Nanjo Cathexis,6.12,Boys Love,1
3008,Time Bokan Series: Yatterman,6.65,"Action, Adventure, Comedy",108
3009,Tiger Mask,7.31,"Drama, Sports",105
3010,Kaiketsu Zorro,7.22,Adventure,52
3011,Yotsunoha,6.3,Romance,2
3012,Gekitou! Crush Gear Turbo,6.93,Sports,68
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,7.88,"Action, Sci-Fi",1
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,6.26,"Action, Drama, Sci-Fi",1
3016,Ginga Eiyuu Densetsu: Arata naru Tatakai no Overture,8.08,"Action, Drama, Sci-Fi",1
3019,Lupin III: Kiri no Elusive,6.78,"Action, Adventure, Comedy, Mystery",1
3020,Gu-Gu Ganmo,6.63,"Comedy, Slice of Life",50
3021,Yume Senshi Wingman,7.06,"Action, Comedy, Romance",47
3022,Haai Step Jun,6.54,"Action, Romance, Sci-Fi",45
3023,Esper Mami,6.65,"Comedy, Supernatural, Ecchi",119
3024,Ribbon no Kishi,6.73,"Action, Fantasy, Mystery, Romance",52
3025,Dragon Slayer Eiyuu Densetsu: Ouji no Tabidachi,5.5,"Action, Fantasy",2
3026,Compiler,5.07,"Comedy, Drama, Romance, Sci-Fi",2
3027,Hokuto no Ken: Yuria-den,7.09,"Action, Adventure, Drama",1
3028,Cluster Edge Specials,6.31,"Action, Fantasy, Sci-Fi",3
3031,Digimon Frontier: Ornismon Fukkatsu!!,6.83,"Adventure, Comedy, Drama, Fantasy",1
3032,Digimon Tamers: Boukensha-tachi no Tatakai,6.95,"Adventure, Drama, Sci-Fi",1
3033,Digimon Tamers: Bousou Digimon Tokkyuu,7.05,"Adventure, Comedy, Sci-Fi",1
3034,Kurai Mirai,5.7,Hentai,2
3035,Chouon Senshi Borgman,6.3,"Action, Sci-Fi",35
3036,Tobe! Isami,7.42,"Action, Adventure, Comedy, Romance",50
3037,GS Mikami: Gokuraku Daisakusen!!,6.6,"Comedy, Fantasy",1
3038,Senya Ichiya Monogatari,6.11,"Adventure, Fantasy",1
3039,Campus,5.8,Hentai,2
3040,Bakuhatsu Sunzen!! Tenshi no Countdown,5.4,"Comedy, Hentai",1
3043,Andersen Douwa: Ningyohime,6.86,"Fantasy, Romance",1
3044,Tetsuwan Atom (1980),7.14,"Action, Adventure, Sci-Fi",52
3046,Shiroki Tenshi-tachi no Rondo,5.63,Hentai,2
3048,In no Houteishiki,6.23,Hentai,2
3050,Panchira Teacher,6.36,Hentai,2
3051,Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!,7.27,"Fantasy, Romance",1
3053,Ganbare! Kickers,6.85,Sports,23
3054,La Seine no Hoshi,6.51,"Adventure, Drama",39
3056,Natural,5.85,Hentai,2
3057,Loveless Specials,6.47,"Boys Love, Comedy, Fantasy, Romance, Supernatural",6
3058,Darling,6.37,"Comedy, Hentai",3
3059,Ninja Senshi Tobikage,7.03,"Action, Adventure, Sci-Fi",43
3060,Dallos,5.96,"Action, Sci-Fi",4
3061,Kishin Heidan,6.25,"Adventure, Sci-Fi",7
3062,Futago no Haha Seihonnou,6.16,Hentai,2
3063,Gakuen Sodom,5.38,Hentai,2
3064,Kizuoibito,4.03,"Action, Adventure, Suspense",5
3065,Ozanari Dungeon: Kaze no Tou,6.38,"Action, Adventure, Comedy, Fantasy",3
3066,Joou-sama wa M Dorei,5.29,Hentai,1
3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,7.08,"Action, Drama, Sci-Fi",1
3069,Yamato yo Towa ni,6.59,"Action, Adventure, Drama, Sci-Fi",1
3070,Wakusei Daikaiju Negadon,5.27,"Action, Fantasy, Sci-Fi",1
3071,Uchuu Senkan Yamato: Aratanaru Tabidachi,6.67,"Action, Drama, Sci-Fi",1
3072,Uchuu Senkan Yamato: Kanketsu-hen,6.84,"Action, Adventure, Drama, Sci-Fi",1
3073,Robby to Kerobby,UNKNOWN,Comedy,52
3074,Minerva no Kenshi,5.98,"Fantasy, Hentai",5
3075,Tondera House no Daibouken,6.26,"Adventure, Sci-Fi",52
3076,Bishoujo Senshi Sailor Moon SuperS Specials,7.38,Romance,3
3077,Warau Salesman,6.76,"Comedy, Drama, Supernatural",103
3078,Magical Twilight,5.84,"Comedy, Romance, Hentai",3
3079,Aoki Ryuusei SPT Layzner,6.95,Sci-Fi,38
3080,Anime Tenchou,6.03,Action,1
3081,Attacker You!,6.73,"Romance, Sports",58
3082,Stairs: Houkago no Album,5.36,Hentai,1
3085,Koharu Biyori,6.58,"Comedy, Sci-Fi, Ecchi",3
3086,Strait Jacket,6.81,"Action, Fantasy, Sci-Fi",3
3087,Cencoroll,7.15,"Action, Sci-Fi",1
3088,Tokyo Marble Chocolate,7.15,Romance,2
3089,The Sky Crawlers,7.27,"Award Winning, Drama",1
3090,Aa! Megami-sama! Tatakau Tsubasa,7.57,"Comedy, Romance, Supernatural",2
3091,xxxHOLiC◆Kei,8.21,"Comedy, Drama, Mystery, Supernatural",13
3092,Junjou Romantica,7.5,"Boys Love, Comedy, Drama, Romance",12
3093,Kekkai,5.2,Hentai,1
3094,Rankou Choukyou: Maid ni Natta Shoujo,5.3,Hentai,1
3095,Sono Kinisasete yo: My My Mai,5.69,"Comedy, Supernatural, Ecchi",2
3098,Shutsugeki! Machine Robo Rescue,6.97,"Action, Sci-Fi",53
3099,Juusenshi Gulkeeva,6.33,"Action, Fantasy",26
3100,Kamen Rider SD Kaiki?! Kumo Otoko,6.22,Action,1
3101,F-Zero: Falcon Densetsu,6.47,"Action, Adventure, Sci-Fi",51
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,7.14,Hentai,2
3104,Geisters: Fractions of the Earth,5.58,"Action, Sci-Fi",26
3105,Chikansha Thomas,5.94,Hentai,1
3107,Dark Shell: Ori no Naka no Namameki,6.07,Hentai,2
3108,Miboujin: Numeriau Nikuyoku to Midara ni Nureru Mitsusubo,5.84,Hentai,2
3109,Mei King,5.89,"Adventure, Comedy, Fantasy, Hentai",4
3110,Kaze no Naka no Shoujo: Kinpatsu no Jeanie,7.01,Drama,52
3111,Nasu: Suitcase no Wataridori,7.07,Sports,1
3112,Papillon Rose,4.49,"Comedy, Ecchi",6
3113,Pinky Street,4.5,"Comedy, Slice of Life",2
3114,Chiisana Kyojin Microman,6.66,"Action, Adventure, Comedy, Sci-Fi",52
3115,Toki no Tabibito: Time Stranger,6.07,"Action, Adventure, Romance, Sci-Fi",1
3116,Dash! Yonkurou,6.92,"Action, Sports",25
3120,Bobby ni Kubittake,5.91,"Drama, Romance, Slice of Life",1
3121,Kodomo no Jikan OVA,7.03,"Comedy, Ecchi",3
3125,Tokimeki Tonight,7.13,"Comedy, Fantasy, Romance",34
3127,California Crisis: Tsuigeki no Juuka,5.62,"Action, Adventure, Sci-Fi",1
3129,Kaibutsu-kun,6.83,"Comedy, Horror",49
3130,Kaibutsu-kun (1980),6.75,"Comedy, Horror",94
3131,Ashita Tenki ni Naare,6.38,Sports,47
3132,Boukensha: The Man Was from Spain,6.2,Adventure,26
3135,Dragon's Heaven,6.18,"Action, Adventure, Fantasy, Sci-Fi",1
3136,Ochamegami Monogatari: Korokoro Pollon,7.11,Comedy,46
3137,Tsurikichi Sanpei,7.14,"Adventure, Sports",109
3138,"Solty Rei: Surechigau Kimochi de, Omoi Au Kokoro de.",7.01,"Comedy, Drama",1
3140,Ryoujoku no Machi: Kyouen no Ceremony,5.45,"Fantasy, Hentai",1
3146,GR: Giant Robo,6.26,"Adventure, Sci-Fi",13
3147,Megumi no Daigo: Kajiba no Baka Yarou,6.11,"Action, Drama",1
3151,Genei Toushi Bastof Lemon,6.07,"Adventure, Sci-Fi",26
3152,Down Load: Namu Amida Butsu wa Ai no Uta,5.75,"Action, Adventure, Sci-Fi",1
3153,Kagaku Ninja-tai Gatchaman (Movie),6.08,"Action, Adventure, Sci-Fi",1
3154,Gatchaman,6.37,"Action, Adventure, Sci-Fi",3
3155,Kingyo Chuuihou! (Movie),6.33,"Action, Comedy",1
3157,Guardian Hearts-Power UP!,5.79,"Action, Comedy, Fantasy, Romance, Ecchi",4
3159,The Kabocha Wine,6.82,"Comedy, Romance",95
3160,Houkago Mania Club: Koi no Hoshii no,5.12,Hentai,2
3162,Makiba no Shoujo Katri,6.93,"Adventure, Drama, Slice of Life",49
3164,Ichigo Ichie: Koibana Tomobana,UNKNOWN,"Comedy, Slice of Life",13
3165,Hidamari Sketch Specials,7.53,"Comedy, Slice of Life",2
3166,Ayakashi,6.31,"Action, Fantasy, Horror, Sci-Fi",12
3167,Eve no Jikan,8.01,"Sci-Fi, Slice of Life",6
3171,Ryoujoku Hitozuma Onsen,6.42,Hentai,2
3174,Sola Specials,6.92,"Comedy, Romance, Supernatural",2
3175,Kaitei Choutokkyuu: Marine Express,6.34,"Action, Adventure, Comedy, Drama, Sci-Fi",1
3176,Nessa no Haou Gandalla,5.63,"Adventure, Drama, Fantasy, Horror, Sci-Fi, Supernatural",26
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,6.33,"Action, Adventure, Fantasy, Horror, Supernatural",1
3180,Manga Aesop Monogatari (TV),5.95,"Comedy, Fantasy",52
3182,Massugu ni Ikou. 2nd Season,6.46,"Comedy, Romance, Slice of Life",5
3183,MAPS: Densetsu no Samayoeru Seijin-tachi,5.57,"Action, Adventure, Drama, Sci-Fi",1
3185,Fortune Quest L,6.97,"Adventure, Comedy, Fantasy",26
3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,6.88,"Drama, Fantasy, Romance",1
3190,Guitar wo Motta Shounen: Kikaider vs. Inazuman,6.35,Sci-Fi,1
3192,Tobira wo Akete,5.73,"Action, Adventure, Fantasy, Sci-Fi",1
3193,Asobot Senki Gokuu,6.55,"Action, Adventure, Comedy, Sci-Fi",52
3194,Ningyohime Marina no Bouken,6.15,"Drama, Fantasy, Romance",26
3196,Wakakusa no Charlotte,6.84,"Drama, Slice of Life",30
3199,Nanatsu no Umi no Tico,7.41,"Adventure, Slice of Life",39
3201,Pure-tou no Nakama-tachi,6.48,Fantasy,26
3202,Daisuki! Hello Kitty,6.27,Fantasy,26
3203,Chibi Maruko-chan Movie,7.07,Comedy,1
3205,Cream Lemon: Lemon Angel,5.31,Ecchi,37
3210,Ikoku Irokoi Romantan,6.92,"Boys Love, Comedy, Romance, Erotica",2
3211,Otenki Oneesan,5.46,"Comedy, Hentai",2
3213,Ganbare Genki,7.47,"Action, Comedy, Sports",35
3214,Kosuke-sama Rikimaru-sama: Konpeitou no Ryuu,5.91,"Action, Adventure",1
3215,Fuyu no Hi,6.02,Award Winning,1
3218,Saiyuuki (OVA),7,"Adventure, Supernatural",2
3219,Gakuen Utopia Manabi Straight!: Natsu da! Manabi da! Kyouka Gasshuku da!,7.06,"Comedy, Sci-Fi, Slice of Life",1
3220,Kanashimi no Belladonna,7.15,"Avant Garde, Drama",1
3221,Shakugan no Shana-tan Movie,7.11,"Adventure, Comedy, Fantasy",1
3222,Kiddy Grade: Maelstrom,7.02,"Action, Sci-Fi",1
3223,Kiddy Grade: Truth Dawn,7.05,"Action, Sci-Fi",1
3225,Minami-ke Okawari,7.33,"Comedy, Slice of Life",13
3226,Major S4,8.19,Sports,26
3227,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,6.66,"Action, Fantasy",1
3228,Zoku Sayonara Zetsubou Sensei,7.9,Comedy,13
3229,Kimi ga Aruji de Shitsuji ga Ore de,7.11,"Comedy, Romance, Ecchi",13
3230,Druaga no Tou: The Aegis of Uruk,7.13,"Adventure, Comedy, Fantasy",12
3231,Gunslinger Girl: Il Teatrino,7.13,"Action, Drama, Sci-Fi",13
3232,Bannou Bunka Neko-Musume Specials,6.3,"Action, Adventure, Comedy, Sci-Fi",2
3234,009-1: R&B,6.27,"Action, Sci-Fi",1
3235,Magma Taishi,5.89,"Action, Sci-Fi",13
3239,Cream Lemon,6.18,"Comedy, Fantasy, Sci-Fi, Hentai",38
3243,Elec-king The Animation,UNKNOWN,Comedy,13
3245,Kindaichi Shounen no Jikenbo Specials,7.19,Mystery,2
3247,Love Hina Final Selection,7.16,"Comedy, Romance, Ecchi",1
3248,Tenpou Ibun: Ayakashi Ayashi - Ayashi Shinkyoku,6.73,"Action, Drama, Supernatural",5
3250,Daishikkin Helena,5.79,Hentai,2
3251,Hatara Kids Mai Ham Gumi,UNKNOWN,Action,50
3252,Super Teukgeup Mazinger 7,4.74,Sci-Fi,1
3254,Luv Wave,5.84,"Action, Drama, Horror, Mystery, Sci-Fi, Hentai",3
3256,Soukou Kihei Votoms: Pailsen Files,7.2,Sci-Fi,12
3258,Lily C.A.T.,5.94,"Horror, Sci-Fi",1
3259,Lemon Angel (1988),5.7,Ecchi,9
3264,Lemon Angel (1988/II),5.61,Ecchi,8
3265,Princess Tutu Recaps,6.55,"Comedy, Romance",3
3266,Ai Yori Aoshi: Enishi - Miyuki,6.9,"Comedy, Drama, Romance, Ecchi",1
3267,Kingdom of Chaos: Born to Kill,5.4,Fantasy,4
3268,Mai-Otome 0: S.ifr,7.34,Sci-Fi,3
3269,.hack//G.U. Trilogy,7.08,"Action, Fantasy",1
3270,IGPX: Immortal Grand Prix (2005),7.07,"Action, Drama, Sci-Fi",13
3271,Bakutou Sengen Daigunder,6.71,"Adventure, Sci-Fi",39
3272,Kinnikuman,7.29,"Adventure, Comedy, Sports",137
3273,Kinnikuman (Movie),6.37,"Action, Comedy, Sports",1
3274,Kinnikuman: Ooabare! Seigi Choujin,6.23,"Action, Comedy, Sports",1
3275,Kinnikuman: Seigi Choujin vs. Kodai Choujin,6.23,"Action, Comedy, Sports",1
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,6.05,"Action, Comedy, Sports",1
3277,Kinnikuman: Haresugata! Seigi Choujin,6.21,"Action, Comedy, Sports",1
3278,Kinnikuman: New York Kiki Ippatsu!,6.38,"Action, Comedy, Sports",1
3279,Kinnikuman: Seigi Choujin vs. Senshi Choujin,6.31,"Action, Comedy, Sports",1
3280,Kinnikuman: Kessen! Shichinin no Choujin tai Uchuu Nobushi,6.32,"Action, Comedy, Sports",1
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,6.98,"Action, Comedy, Sports",46
3285,Himitsu no Akko-chan,6.79,UNKNOWN,94
3286,Gibo no Toiki: Haitoku Kokoro ni Tadayou Haha no Iroka,6.63,Hentai,2
3287,Tenkuu Danzai Skelter+Heaven,1.85,Sci-Fi,1
3288,Gundam Evolve,6.51,Action,15
3290,Vampiyan Kids,5.91,"Comedy, Fantasy",23
3292,Potemayo Specials,7.26,Comedy,6
3294,Gasshin Sentai Mechander Robo,5.74,"Mystery, Sci-Fi",35
3295,Yatterman,6.48,"Adventure, Comedy",60
3297,Aria the Origination,8.48,"Fantasy, Sci-Fi, Slice of Life",13
3298,Hatenkou Yuugi,7.11,"Adventure, Comedy, Drama, Fantasy, Romance",10
3299,H2O: Footprints in the Sand,7,Romance,12
3300,Romance wa Tsurugi no Kagayaki II,5.99,"Action, Comedy, Fantasy, Hentai",6
3301,Septem Charm Magical Kanan,5.93,Hentai,4
3302,Megachu!,6.42,"Supernatural, Hentai",3
3303,Momiji,6.1,Hentai,4
3305,Muteki Koujin Daitarn 3,7.15,Sci-Fi,40
3306,Aoki Honoo,4.68,"Drama, Romance",1
3307,Moke Moke Taishou Dendo Musume Arisa,6.01,Hentai,2
3308,Heartwork: Symphony of Destruction,6.17,"Action, Hentai",3
3309,Mozu no Nie,5.17,"Mystery, Hentai",1
3312,Dr. Slump,6.97,"Comedy, Sci-Fi, Slice of Life",74
3313,Montana Jones,6.78,"Adventure, Comedy, Mystery",52
3315,Kikou Keisatsu Metal Jack,6.37,"Action, Sci-Fi",37
3317,Uchuusen Sagittarius,7.42,"Adventure, Sci-Fi",77
3318,Kimi ga Nozomu Eien: Next Season,6.9,"Drama, Romance",4
3320,Harbor Light Monogatari: Fashion Lala yori,5.21,UNKNOWN,1
3322,Wagaya no Oinari-sama.,7.19,"Comedy, Fantasy",24
3323,Kite Liberator,6.24,"Action, Drama, Sci-Fi",1
3324,Discode: Ijou Seiai,6.25,Hentai,3
3325,Yuusha Exkaiser,6.67,"Action, Sci-Fi",48
3326,Inaka Isha,6.66,"Avant Garde, Award Winning, Drama",1
3327,Giant Gorg,7.22,"Action, Adventure, Sci-Fi",26
3328,School Days: Magical Heart Kokoro-chan,5.54,"Comedy, Ecchi",1
3329,Izumo (2003),5.86,"Adventure, Comedy, Fantasy, Hentai",5
3332,Stop!! Hibari-kun!,7.02,Comedy,35
3334,Jokuana,5.52,Hentai,2
3335,Haikara-san ga Tooru,7.2,"Drama, Romance, Slice of Life",42
3336,Mezame no Hakobune,5.83,Fantasy,1
3342,Mnemosyne: Mnemosyne no Musume-tachi,7.26,"Action, Girls Love, Horror, Sci-Fi, Supernatural",6
